source,group,target,lat,long
Andreas Gursky,1,New York,-73.9865812,40.7305991
Andreas Gursky,1,Pittsburgh,-79.9900861,40.4416941
Andreas Gursky,1,UK,-3.2765753,54.7023545
Andreas Gursky,1,USA,-100.4458825,39.7837304
Andreas Gursky,1,Vancouver,-123.1139383,49.2608944
Andreas Gursky,1,Vienna,16.3725042,48.2083537
Andrés Denegri,1,Buenos Aires,-58.4459789,-34.612869
Aneh Mohammad Tatari,1,Iran,52.9471344,32.9407496
Aneh Mohammad Tatari,1,Tehran,51.4214589,35.6865107
Angela Harutyunyan,1,Cairo,31.2436663,30.0488185
Angela Harutyunyan,1,Ljubljana,14.5068921,46.049865
Angela Harutyunyan,1,Slovenia,14.4808369,45.8133113
Angela Harutyunyan,1,Yerevan,44.5125849,40.1776121
Angelica Mesiti,1,Asia,103.9999998,56.0000002
Angelica Mesiti,1,Australia,134.755,-24.7761086
Angelica Mesiti,1,Barbican,-0.0984809,51.520169
Angelica Mesiti,1,Berlin,13.3888599,52.5170365
Angelica Mesiti,1,Brazil,-53.2,-10.3333333
Angelica Mesiti,1,China,104.999927,35.000074
Angelica Mesiti,1,France,1.8883335,46.603354
Angelica Mesiti,1,Germany,10.4234469,51.0834196
Angelica Mesiti,1,Hong Kong,114.1628131,22.2793278
Angelica Mesiti,1,India,78.6677428,22.3511148
Angelica Mesiti,1,London,-0.1276474,51.5073219
Angelica Mesiti,1,Madrid,-3.7035825,40.4167047
Angelica Mesiti,1,Melbourne,144.9631608,-37.8142176
Angelica Mesiti,1,Paris,2.3521334,48.8565056
Angelica Mesiti,1,Seoul,126.9782914,37.5666791
Angelica Mesiti,1,South Korea,127.937111,35.3985008
Angelica Mesiti,1,Sydney,151.2164539,-33.8548157
Angelica Mesiti,1,São Paulo,-49.0232348,-21.9549806
Angelica Mesiti,1,UK,-3.2765753,54.7023545
Ann Sappenfield,1,New York,-73.9865812,40.7305991
Ann Sappenfield,1,New York City,-73.9865812,40.7305991
Anna Boghiguian,1,Cairo,31.2436663,30.0488185
Anna Boghiguian,1,Egypt,29.2675469,26.2540493
Anna Boghiguian,1,Montpellier,3.8767337,43.6112422
Anri Sala,1,Albania,19.9999619,41.000028
Anri Sala,1,Berlin,13.3888599,52.5170365
Anri Sala,1,Canada,-107.9917071,61.0666922
Anri Sala,1,Denmark,10.3333283,55.670249
Anri Sala,1,Europe,9.9999997,51.0000003
Anri Sala,1,France,1.8883335,46.603354
Anri Sala,1,Germany,10.4234469,51.0834196
Anri Sala,1,Japan,139.2394179,36.5748441
Anri Sala,1,London,-0.1276474,51.5073219
Anri Sala,1,Michigan,-84.6824346,43.6211955
Anri Sala,1,Montreal,-73.5912827,45.5224507
Anri Sala,1,Osaka,135.5145684,34.6852955
Anri Sala,1,Paris,2.3521334,48.8565056
Anri Sala,1,Tirana,19.8185323,41.3279457
Anri Sala,1,UK,-3.2765753,54.7023545
Anri Sala,1,USA,-100.4458825,39.7837304
Ante Zaninović,1,Zagreb,15.9770298,45.8131545
Antonio Jose Guzman,1,Amsterdam,4.8979956034,52.374436
Antonio Jose Guzman,1,Dakar,-17.447026,14.6930042
Antonio Jose Guzman,1,Panama,-81.3066246,8.3096067
Antonio Jose Guzman,1,Panama City,-79.5344539,8.9707433
Antonio Jose Guzman,1,Recife,-34.8979047,-8.0581077
Apichatpong Weerasethakul,1,Bangkok,100.4160866016,13.5859219
Apichatpong Weerasethakul,1,Cactus River,-115.941181,33.6741038
Apichatpong Weerasethakul,1,Cannes,7.0126946,43.5512076
Apichatpong Weerasethakul,1,Chiang,106.5733505,29.5537034
Apichatpong Weerasethakul,1,France,1.8883335,46.603354
Apichatpong Weerasethakul,1,Germany,10.4234469,51.0834196
Apichatpong Weerasethakul,1,Illinois,-89.4339809,40.0796319
Apichatpong Weerasethakul,1,Minneapolis,-93.2654692,44.9772995
Apichatpong Weerasethakul,1,Minnesota,-94.6113288,45.9896587
Apichatpong Weerasethakul,1,Munich,11.5754815,48.1372719
Apichatpong Weerasethakul,1,New York,-73.9865812,40.7305991
Apichatpong Weerasethakul,1,Paris,2.3521334,48.8565056
Apichatpong Weerasethakul,1,Thailand,100.83273,14.8971921
Apichatpong Weerasethakul,1,USA,-100.4458825,39.7837304
Aras Özgün,1,Ankara,32.853758,39.9220794
Aras Özgün,1,Australia,134.755,-24.7761086
Aras Özgün,1,Black Sea,34.7425505,43.0786852
Aras Özgün,1,Britain,-3.2765753,54.7023545
Aras Özgün,1,Egypt,29.2675469,26.2540493
Aras Özgün,1,Germany,10.4234469,51.0834196
Aras Özgün,1,New York,-73.9865812,40.7305991
Aras Özgün,1,Turkey,34.9249653,38.9597594
Aras Özgün,1,US,-100.4458825,39.7837304
Arefeh Riahi,1,Brazil,-53.2,-10.3333333
Arefeh Riahi,1,Dubai,55.2961962,25.2683521
Arefeh Riahi,1,Istanbul,28.9651646,41.0096334
Arefeh Riahi,1,Pakistan,71.247499,30.3308401
Arefeh Riahi,1,Tehran,51.4214589,35.6865107
Arefeh Riahi,1,The Hague,4.3113461,52.0799838
Arefeh Riahi,1,The Netherlands,5.5346073816,52.2379891
Arwa Abouon,1,Canada,-107.9917071,61.0666922
Arwa Abouon,1,Libya,18.1236723,26.8234472
Arwa Abouon,1,Montreal,-73.5912827,45.5224507
Arwa Abouon,1,Tripoli,13.1777923,32.896672
Asad Faulwell,1,Alger,3.0600655,36.775348
Asad Faulwell,1,Caldwell,-92.1130105,32.0820785
Asad Faulwell,1,California,-118.7559974,36.7014631
Asad Faulwell,1,Dubai,55.2961962,25.2683521
Asad Faulwell,1,Idaho,-114.0154071,43.6447642
Asad Faulwell,1,Kansas,-98.5821872,38.27312
Asad Faulwell,1,Kansas City,-94.5630298,39.0844687
Asad Faulwell,1,London,-0.1276474,51.5073219
Asad Faulwell,1,Long Beach,-118.1884871,33.7774658
Asad Faulwell,1,Los Angeles,-118.2427266,34.053717
Asad Faulwell,1,Miami,-80.1936589,25.7742658
Asad Faulwell,1,N.Y.,9.0999715,60.5000209
Asad Faulwell,1,New York,-73.9865812,40.7305991
Asad Faulwell,1,NY,-75.8449946,43.1561681
Asad Faulwell,1,Sharjah,55.7954410161,25.21749685
Ashkan Sepahvand,1,Beirut,35.47843,33.8959203
Ashkan Sepahvand,1,Berlin,13.3888599,52.5170365
Ashkan Sepahvand,1,Damascus,36.3095814,33.5130695
Ashkan Sepahvand,1,Holy City,-109.572114,44.463559
Ashkan Sepahvand,1,Tehran,51.4214589,35.6865107
Atfal Ahdath,1,beirut,35.47843,33.8959203
Athier,1,Amman,36.321853777,31.6586023
Athier,1,Beirut,35.47843,33.8959203
Athier,1,Central Saint,-87.6980877789,42.0640734
Athier,1,Dubai,55.2961962,25.2683521
Athier,1,Istanbul,28.9651646,41.0096334
Athier,1,London,-0.1276474,51.5073219
Athier,1,Paris,2.3521334,48.8565056
Atta Sabri,1,Baghdad,44.3787992,33.3024248
Atta Sabri,1,Dar,-84.631372,40.168765
Atta Sabri,1,Europe,9.9999997,51.0000003
Atta Sabri,1,London,-0.1276474,51.5073219
Atta Sabri,1,Rome,12.4830718,41.8933439
Awadh Al-Hamzani,1,Hail,-84.4635493,36.9942465
Ayman Baalbaki,1,Beirut,35.47843,33.8959203
Ayman Baalbaki,1,Lebanon,35.843409,33.8750629
Ayman Baalbaki,1,London,-0.1276474,51.5073219
Ayman Baalbaki,1,Paris,2.3521334,48.8565056
Ayman Mahawi,1,Jeddah,39.1640396,21.5822247
Ayman Ramadan,1,Amsterdam,4.8979956034,52.374436
Ayman Ramadan,1,Cairo,31.2436663,30.0488185
Ayman Ramadan,1,California,-118.7559974,36.7014631
Ayman Ramadan,1,Copenhagen,12.5700724,55.6867243
Ayman Ramadan,1,Denmark,10.3333283,55.670249
Ayman Ramadan,1,Egypt,29.2675469,26.2540493
Ayman Ramadan,1,Illinois,-89.4339809,40.0796319
Ayman Ramadan,1,San Francisco,-122.4629897,37.7647993
Ayman Ramadan,1,Sharqiya,31.8,30.8
Ayman Ramadan,1,the Netherlands,5.5346073816,52.2379891
Ayman Ramadan,1,USA,-100.4458825,39.7837304
Ayman Yossri Daydban,1,Dubai,55.2961962,25.2683521
Ayman Yossri Daydban,1,Jeddah,39.1640396,21.5822247
Ayreen Anastas,1,Beirut,35.47843,33.8959203
Ayreen Anastas,1,Berlin,13.3888599,52.5170365
Ayreen Anastas,1,Bethlehem,35.1985684,31.711087
Ayreen Anastas,1,Brooklyn,-73.9495823,40.6501038
Ayreen Anastas,1,Brussels,4.3672016945,50.84404145
Ayreen Anastas,1,Cambridge,0.124862,52.2033051
Ayreen Anastas,1,Camp Campaign,-85.6381319,35.789583
Ayreen Anastas,1,Germany,10.4234469,51.0834196
Ayreen Anastas,1,Israel,35.0015196,30.8760272
Ayreen Anastas,1,Jerusalem,35.213768955,31.79681325
Ayreen Anastas,1,New York,-73.9865812,40.7305991
Ayreen Anastas,1,Palestine,35.0015196,30.8760272
Ayreen Anastas,1,Paris,2.3521334,48.8565056
Ayreen Anastas,1,Rise,-71.5992372,41.7962409
Ayreen Anastas,1,UK,-3.2765753,54.7023545
Ayşe Erkmen,1,,,
Ayşe Erkmen,1,Amsterdam,4.8979956034,52.374436
Ayşe Erkmen,1,Berlin,13.3888599,52.5170365
Ayşe Erkmen,1,Birmingham,-1.8980726,52.4813679
Ayşe Erkmen,1,Detroit,-83.0567375,42.3486635
Ayşe Erkmen,1,France,1.8883335,46.603354
Ayşe Erkmen,1,Frankfurt,8.6820934,50.1106529
Ayşe Erkmen,1,Istanbul,28.9651646,41.0096334
Ayşe Erkmen,1,Rotterdam,4.4886232693,51.92779805
Ayşe Erkmen,1,Turkey,34.9249653,38.9597594
Ayşe Erkmen,1,Vienna,16.3725042,48.2083537
Babak Golkar,1,Iran,52.9471344,32.9407496
Babak Golkar,1,United States,-100.4458825,39.7837304
Babak Golkar,1,Vancouver,-123.1139383,49.2608944
Bae Young-whan,1,Amsterdam,4.8979956034,52.374436
Bae Young-whan,1,California,-118.7559974,36.7014631
Bae Young-whan,1,Germany,10.4234469,51.0834196
Bae Young-whan,1,Italy,12.674297,42.6384261
Bae Young-whan,1,Mexico,-100.0000375,22.5000485
Bae Young-whan,1,Mexico City,-99.1332102,19.4325301
Bae Young-whan,1,New York,-73.9865812,40.7305991
Bae Young-whan,1,San Francisco,-122.4629897,37.7647993
Bae Young-whan,1,Seoul,126.9782914,37.5666791
Bae Young-whan,1,South Korea,127.937111,35.3985008
Bae Young-whan,1,South KoreaLives,,
Bae Young-whan,1,the Netherlands,5.5346073816,52.2379891
Bae Young-whan,1,USA,-100.4458825,39.7837304
Bahar Behbahani,1,Asia,103.9999998,56.0000002
Bahar Behbahani,1,D.C.,-102.396747487,31.86856735
Bahar Behbahani,1,Europe,9.9999997,51.0000003
Bahar Behbahani,1,Geneva,6.1466014,46.2017559
Bahar Behbahani,1,New York,-73.9865812,40.7305991
Bahar Behbahani,1,Tehran,51.4214589,35.6865107
Bahar Behbahani,1,United States,-100.4458825,39.7837304
Bahar Behbahani,1,Washington,-77.0366456,38.8949549
Bahar Behbahani,1,Zagreb,15.9770298,45.8131545
Bahman Kiarostami,1,Iran,52.9471344,32.9407496
Bahman Kiarostami,1,Tehran,51.4214589,35.6865107
Bahman Mohassess,1,Iran,52.9471344,32.9407496
Bahman Mohassess,1,Italy,12.674297,42.6384261
Bahman Mohassess,1,Rome,12.4830718,41.8933439
Bahman Mohassess,1,Teheran,51.4214589,35.6865107
Balufu Bakupa Kanyinda,1,Congo,23.8222636,-2.9814344
Balufu Bakupa Kanyinda,1,Democratic Republic,38.7703362,9.0096693
Balufu Bakupa Kanyinda,1,Kinshasa,15.3125974,-4.3217055
Barry Doupé,1,British Columbia,-125,55
Barry Doupé,1,Vancouver,-123.1139383,49.2608944
Baseem Al Sharqi,1,Dubai,55.2961962,25.2683521
Baseem Al Sharqi,1,Makkah,39.8209897,21.4228632
Basim Magdy,1,Amman,36.321853777,31.6586023
Basim Magdy,1,Austria,13.199959,47.2000338
Basim Magdy,1,Berlin,13.3888599,52.5170365
Basim Magdy,1,Cairo,31.2436663,30.0488185
Basim Magdy,1,Egypt,29.2675469,26.2540493
Basim Magdy,1,France,1.8883335,46.603354
Basim Magdy,1,Germany,10.4234469,51.0834196
Basim Magdy,1,Istanbul,28.9651646,41.0096334
Basim Magdy,1,Jordan,36.941628,31.1667049
Basim Magdy,1,Kiev,30.5240501,50.4501071
Basim Magdy,1,New York,-73.9865812,40.7305991
Basim Magdy,1,North Adams,-73.1087148,42.700915
Basim Magdy,1,Paris,2.3521334,48.8565056
Basim Magdy,1,Spain,-4.003104,40.0028028
Basim Magdy,1,Switzerland,8.2319736,46.7985624
Basim Magdy,1,Turkey,34.9249653,38.9597594
Basim Magdy,1,Ukraine,31.2718321,49.4871968
Basim Magdy,1,USA,-100.4458825,39.7837304
Basim Magdy,1,Vigo,-8.7247205,42.2376602
Basim Magdy,1,Wien,16.3725042,48.2083537
Basir Mahmood,1,Asia,103.9999998,56.0000002
Basir Mahmood,1,Australia,134.755,-24.7761086
Basir Mahmood,1,Brisbane,153.0234991,-27.4689682
Basir Mahmood,1,East Lansing,-84.4852469,42.7355416
Basir Mahmood,1,France,1.8883335,46.603354
Basir Mahmood,1,Germany,10.4234469,51.0834196
Basir Mahmood,1,Karachi,67.0311286,24.8667795
Basir Mahmood,1,Lahore,74.3228517,31.5621916
Basir Mahmood,1,Pacific,-123.768029,46.5334929
Basir Mahmood,1,Pakistan,71.247499,30.3308401
Basir Mahmood,1,Paris,2.3521334,48.8565056
Basir Mahmood,1,Russia,97.7453061,64.6863136
Basir Mahmood,1,Stuttgart,9.1800456,48.7784931
Basir Mahmood,1,Taiwan,120.9820179,23.9739374
Basir Mahmood,1,USA,-100.4458825,39.7837304
Basma Al Sharif,1,Beirut,35.47843,33.8959203
Basma Al Sharif,1,Chicago,-87.6244212,41.8755546
Basma Al Sharif,1,East Film,,
Basma Al Sharif,1,Jerusalem,35.213768955,31.79681325
Basma Al Sharif,1,Kuwait,47.4979476,29.2733964
Basma Al Sharif,1,London,-0.1276474,51.5073219
Basma Al Sharif,1,Montpellier,3.8767337,43.6112422
Basma Al Sharif,1,New York,-73.9865812,40.7305991
Basma Al Sharif,1,Palestine,35.0015196,30.8760272
Basma Al Sharif,1,Paris,2.3521334,48.8565056
Basma Al Sharif,1,Sweden,14.5208584,59.6749712
Basma Al Sharif,1,Toronto,-79.3849008,43.6529206
Başak Ertür,1,Iraq,44.1749775,33.0955793
Başak Ertür,1,London,-0.1276474,51.5073219
Bill Meyers,1,East Germany,12.233285,51.1461391
Bill Meyers,1,USA,-100.4458825,39.7837304
Bita Fayyazi,1,Iran,52.9471344,32.9407496
Bita Fayyazi,1,Tehran,51.4214589,35.6865107
Bjørn Melhus,1,Berlin,13.3888599,52.5170365
Bjørn Melhus,1,London,-0.1276474,51.5073219
Bjørn Melhus,1,New York,-73.9865812,40.7305991
Bjørn Melhus,1,Paris,2.3521334,48.8565056
Bob Landry,1,Jeddah,39.1640396,21.5822247
Bob Landry,1,Mecca,39.8209897,21.4228632
Burak Arikan,1,Berlin,13.3888599,52.5170365
Burak Arikan,1,Cambridge,0.124862,52.2033051
Burak Arikan,1,France,1.8883335,46.603354
Burak Arikan,1,Germany,10.4234469,51.0834196
Burak Arikan,1,Istanbul,28.9651646,41.0096334
Burak Arikan,1,Italy,12.674297,42.6384261
Burak Arikan,1,New York,-73.9865812,40.7305991
Burak Arikan,1,Paris,2.3521334,48.8565056
Burak Arikan,1,USA,-100.4458825,39.7837304
Burak Arikan,1,Venice,12.3345899,45.4371908
Cabinet,1,Brooklyn,-73.9495823,40.6501038
Cabinet,1,Fake Estates,-78.5032859,38.70491
CAMP,1,Afghanistan,64.9998468,33.0000866
CAMP,1,Asia,103.9999998,56.0000002
CAMP,1,Beirut,35.47843,33.8959203
CAMP,1,California,-118.7559974,36.7014631
CAMP,1,Canada,-107.9917071,61.0666922
CAMP,1,Folkestone,1.1663557,51.0887105
CAMP,1,Germany,10.4234469,51.0834196
CAMP,1,Highway,5.2357453,50.5215385
CAMP,1,India,78.6677428,22.3511148
CAMP,1,Jerusalem,35.213768955,31.79681325
CAMP,1,Kabul,69.1624302,34.5197058
CAMP,1,Lebanon,35.843409,33.8750629
CAMP,1,London,-0.1276474,51.5073219
CAMP,1,Mumbai,72.8327112,18.9523804
CAMP,1,New Delhi,77.2159562,28.6138967
CAMP,1,New York,-73.9865812,40.7305991
CAMP,1,Nottingham,-1.1511066,52.9549771
CAMP,1,San Francisco,-122.4629897,37.7647993
CAMP,1,Sapporo,141.335795,43.049106
CAMP,1,Seoul,126.9782914,37.5666791
CAMP,1,South Korea,127.937111,35.3985008
CAMP,1,Taiwan,120.9820179,23.9739374
CAMP,1,Toronto,-79.3849008,43.6529206
CAMP,1,UAE,31.2718321,49.4871968
CAMP,1,UK,-3.2765753,54.7023545
CAMP,1,USA,-100.4458825,39.7837304
Carsten Höller,1,Austria,13.199959,47.2000338
Carsten Höller,1,Berlin,13.3888599,52.5170365
Carsten Höller,1,Boston,-71.0595678,42.3604823
Carsten Höller,1,Brazil,-53.2,-10.3333333
Carsten Höller,1,Brussels,4.3672016945,50.84404145
Carsten Höller,1,California,-118.7559974,36.7014631
Carsten Höller,1,France,1.8883335,46.603354
Carsten Höller,1,Germany,10.4234469,51.0834196
Carsten Höller,1,Hayward,-122.0807964,37.6688205
Carsten Höller,1,Italy,12.674297,42.6384261
Carsten Höller,1,Japan,139.2394179,36.5748441
Carsten Höller,1,London,-0.1276474,51.5073219
Carsten Höller,1,Los Angeles,-118.2427266,34.053717
Carsten Höller,1,Marseille,5.3699525,43.2961743
Carsten Höller,1,Massachusetts,-72.032366,42.3788774
Carsten Höller,1,Milan,9.1905368,45.466797
Carsten Höller,1,New York,-73.9865812,40.7305991
Carsten Höller,1,Niigata,138.7674345,37.645058
Carsten Höller,1,North Adams,-73.1087148,42.700915
Carsten Höller,1,Paris,2.3521334,48.8565056
Carsten Höller,1,Rotterdam,4.4886232693,51.92779805
Carsten Höller,1,Stockholm,18.0710935,59.3251172
Carsten Höller,1,Sweden,14.5208584,59.6749712
Carsten Höller,1,São Paulo,-49.0232348,-21.9549806
Carsten Höller,1,the Netherlands,5.5346073816,52.2379891
Carsten Höller,1,UK,-3.2765753,54.7023545
Carsten Höller,1,USA,-100.4458825,39.7837304
Carsten Nicolai,1,Berlin,13.3888599,52.5170365
Carsten Nicolai,1,Germany,10.4234469,51.0834196
Cevdet Erek,1,Amsterdam,4.8979956034,52.374436
Cevdet Erek,1,Asia,103.9999998,56.0000002
Cevdet Erek,1,Australia,134.755,-24.7761086
Cevdet Erek,1,Brisbane,153.0234991,-27.4689682
Cevdet Erek,1,Germany,10.4234469,51.0834196
Cevdet Erek,1,Istanbul,28.9651646,41.0096334
Cevdet Erek,1,London,-0.1276474,51.5073219
Cevdet Erek,1,Pacific,-123.768029,46.5334929
Cevdet Erek,1,Switzerland,8.2319736,46.7985624
Cevdet Erek,1,the Netherlands,5.5346073816,52.2379891
Cevdet Erek,1,UK,-3.2765753,54.7023545
Cevdet Erek,1,Vienna,16.3725042,48.2083537
Chai Siri,1,Bangkok,100.4160866016,13.5859219
Chai Siri,1,Chiang,106.5733505,29.5537034
Chai Siri,1,Germany,10.4234469,51.0834196
Chai Siri,1,Italy,12.674297,42.6384261
Chai Siri,1,Rotterdam,4.4886232693,51.92779805
Chai Siri,1,the Netherlands,5.5346073816,52.2379891
Chai Siri,1,Venice,12.3345899,45.4371908
Charwei Tsai,1,Asia,103.9999998,56.0000002
Charwei Tsai,1,Australia,134.755,-24.7761086
Charwei Tsai,1,Brisbane,153.0234991,-27.4689682
Charwei Tsai,1,California,-118.7559974,36.7014631
Charwei Tsai,1,France,1.8883335,46.603354
Charwei Tsai,1,Japan,139.2394179,36.5748441
Charwei Tsai,1,Pacific,-123.768029,46.5334929
Charwei Tsai,1,Paris,2.3521334,48.8565056
Charwei Tsai,1,Providence,-71.4128343,41.8239891
Charwei Tsai,1,Singapore,103.852038,1.2904527
Charwei Tsai,1,Sydney,151.2164539,-33.8548157
Charwei Tsai,1,Taipei,121.5637,25.0375167
Charwei Tsai,1,USA,-100.4458825,39.7837304
Charwei Tsai,1,Yokohama,139.5721963,35.4555922
Cinthia Marcelle,1,Belo Horizonte,-43.9450948,-19.9227318
Cinthia Marcelle,1,Birmingham,-1.8980726,52.4813679
Cinthia Marcelle,1,Brazil,-53.2,-10.3333333
Cinthia Marcelle,1,Kiev,30.5240501,50.4501071
Cinthia Marcelle,1,London,-0.1276474,51.5073219
Cinthia Marcelle,1,New York,-73.9865812,40.7305991
Cinthia Marcelle,1,Stockholm,18.0710935,59.3251172
Cinthia Marcelle,1,Sweden,14.5208584,59.6749712
Cinthia Marcelle,1,São Paulo,-49.0232348,-21.9549806
Cinthia Marcelle,1,UK,-3.2765753,54.7023545
Cinthia Marcelle,1,Ukraine,31.2718321,49.4871968
Cinthia Marcelle,1,USA,-100.4458825,39.7837304
Claudia Joskowicz,1,Bolivia,-64.9912286,-17.0568696
Claudia Joskowicz,1,Cochabamba,-66.1570139,-17.3935419
Claudia Joskowicz,1,New York,-73.9865812,40.7305991
César Gemayel,1,Beirut,35.47843,33.8959203
César Gemayel,1,Lebanon,35.843409,33.8750629
César Gemayel,1,Paris,2.3521334,48.8565056
Dan Brault,1,Canada,-107.9917071,61.0666922
Dan Brault,1,City,-0.0892154,51.5145109
Dan Brault,1,Quebec,-72,54
DANA AWARTANI,1,Jeddah,39.1640396,21.5822247
DANA AWARTANI,1,Saudi Arabia,42.3528328,25.6242618
Daniel Garcia,1,Middle East,34.9773963,32.1862164
Daniel Garcia,1,Morocco,-7.3366043,31.1728192
Daniel Garcia,1,South Texas,-98.1549485,26.1758327
Daniel Garcia,1,Tripoli,13.1777923,32.896672
Daniel Garcia,1,USA,-100.4458825,39.7837304
Daoud Corm,1,Aleppo,37.1656697,36.197971
Daoud Corm,1,Beirut,35.47843,33.8959203
Daoud Corm,1,Belgium,4.66696,50.6407351
Daoud Corm,1,Damascus,36.3095814,33.5130695
Daoud Corm,1,Egypt,29.2675469,26.2540493
Daoud Corm,1,Europe,9.9999997,51.0000003
Daoud Corm,1,France,1.8883335,46.603354
Daoud Corm,1,Ghazir,35.6694444,34.0183333
Daoud Corm,1,Lebanon,35.843409,33.8750629
Daoud Corm,1,Mount,14.3836306159,35.9446731
Daoud Corm,1,Mount Lebanon,-80.0494982,40.3553473
Daoud Corm,1,Paris,2.3521334,48.8565056
Daoud Corm,1,Rome,12.4830718,41.8933439
Daoud Corm,1,Tripoli,13.1777923,32.896672
Daoud Corm,1,Vatican,12.4528349,41.9034912
Daoud Corm,1,Versailles,2.1266886,48.8035403
Darvish Fakhr,1,America,5.9660692821,51.44770365
Darvish Fakhr,1,Boston,-71.0595678,42.3604823
Darvish Fakhr,1,Iran,52.9471344,32.9407496
Darvish Fakhr,1,London,-0.1276474,51.5073219
Darvish Fakhr,1,Tehran,51.4214589,35.6865107
Darvish Fakhr,1,UK,-3.2765753,54.7023545
David Claerbout,1,Antwerp,4.3997081,51.2211097
David Claerbout,1,Austria,13.199959,47.2000338
David Claerbout,1,Belgium,4.66696,50.6407351
David Claerbout,1,Berlin,13.3888599,52.5170365
David Claerbout,1,Brussels,4.3672016945,50.84404145
David Claerbout,1,California,-118.7559974,36.7014631
David Claerbout,1,Germany,10.4234469,51.0834196
David Claerbout,1,London,-0.1276474,51.5073219
David Claerbout,1,Munich,11.5754815,48.1372719
David Claerbout,1,UK,-3.2765753,54.7023545
David Claerbout,1,USA,-100.4458825,39.7837304
David Claerbout,1,Vienna,16.3725042,48.2083537
David Douglas Duncan,1,Missouri,-92.5617875,38.7604815
David Douglas Duncan,1,Saudi Arabia,42.3528328,25.6242618
David Spriggs,1,Alberta,-114.9999999,55
David Spriggs,1,Calgary,-114.0498683891,51.02532675
David Spriggs,1,Canada,-107.9917071,61.0666922
David Spriggs,1,England,-0.5402402366,52.7954791
David Spriggs,1,Germany,10.4234469,51.0834196
David Spriggs,1,Lethbridge,-112.8581022222,49.6876533
David Spriggs,1,London,-0.1276474,51.5073219
David Spriggs,1,Manchester,-2.2447445,53.4791466
David Spriggs,1,Montreal,-73.5912827,45.5224507
David Spriggs,1,Quebec,-72,54
David Spriggs,1,Southern Alberta,-114.0924911496,51.06243115
David Spriggs,1,Vancouver,-123.1139383,49.2608944
David Thorne,1,Los Angeles,-118.2427266,34.053717
Decolonizing Architecture Art Residency (DAAR),1,Beirut,35.47843,33.8959203
Decolonizing Architecture Art Residency (DAAR),1,Berlin,13.3888599,52.5170365
Decolonizing Architecture Art Residency (DAAR),1,Bethlehem,35.1985684,31.711087
Decolonizing Architecture Art Residency (DAAR),1,Brussels,4.3672016945,50.84404145
Decolonizing Architecture Art Residency (DAAR),1,Dubai,55.2961962,25.2683521
Decolonizing Architecture Art Residency (DAAR),1,London,-0.1276474,51.5073219
Decolonizing Architecture Art Residency (DAAR),1,New York,-73.9865812,40.7305991
Decolonizing Architecture Art Residency (DAAR),1,Oslo,10.7391112,59.9132694
Decolonizing Architecture Art Residency (DAAR),1,Palestine,35.0015196,30.8760272
Decolonizing Architecture Art Residency (DAAR),1,Paris,2.3521334,48.8565056
Decolonizing Architecture Art Residency (DAAR),1,Rotterdam,4.4886232693,51.92779805
Decolonizing Architecture Art Residency (DAAR),1,Tirol,11.5261028,47.223193
Derek Ogbourne,1,Belgrade,20.3795639637,44.68051
Derek Ogbourne,1,Cologne,6.9599738,50.9383611
Derek Ogbourne,1,Germany,10.4234469,51.0834196
Derek Ogbourne,1,Heidelberg,8.6948125,49.4093608
Derek Ogbourne,1,London,-0.1276474,51.5073219
Derek Ogbourne,1,North West,9.0999715,60.5000209
Derek Ogbourne,1,Serbia,20.55144,44.1534121
Derek Ogbourne,1,South London,-0.1372339,51.3527078
Derek Ogbourne,1,Spain,-4.003104,40.0028028
Derek Ogbourne,1,UK,-3.2765753,54.7023545
Derek Ogbourne,1,Valencia,-0.7654406,39.6819591
Dhafir Al-Hamsan,1,Khamis,31.095833,31.4625
Dia Al-Azzawi,1,Baghdad,44.3787992,33.3024248
Dia Al-Azzawi,1,Iraq,44.1749775,33.0955793
Dia Al-Azzawi,1,London,-0.1276474,51.5073219
Dia Aziz Dia,1,Jeddah,39.1640396,21.5822247
Dia Aziz Dia,1,Rome,12.4830718,41.8933439
Diana Al Hadid,1,,,
Diana Al Hadid,1,Aleppo,37.1656697,36.197971
Diana Al Hadid,1,Brooklyn,-73.9495823,40.6501038
Diana Al Hadid,1,Istanbul,28.9651646,41.0096334
Diana Al Hadid,1,Kent,0.7334215,51.2244644
Diana Al Hadid,1,London,-0.1276474,51.5073219
Diana Al Hadid,1,Maine,-68.8590201,45.709097
Diana Al Hadid,1,Miami,-80.1936589,25.7742658
Diana Al Hadid,1,Middle East,34.9773963,32.1862164
