target,source,group,lat,long
ICA,Reza Aramesh,2,,
ICA,Iman Issa,2,,
IMA,Jilali Gharbaoui,2,,
Imperial Court of Japan,Mohan Durra,2,,
Imperial War Museum,Rosalind shashibi,2,,
Imperial War Museum,Walid Siti,2,,
Imperial War Museum,Larissa Sansour,2,,
Indus Valley School of Art,Mohamed Abdelkarim,2,,
Institut du Monde Arabe,Adel Abidin,2,,
Institut du Monde Arabe,Farid Belkahia,2,,
Institut du Monde Arabe,Fouad Elkoury,2,,
Institut du Monde Arabe,Fateh Moudarres,2,,
Institut du Monde Arabe,Juma Emil Abboud,2,,
Institut du Monde Arabe,Mohammed Melehi,2,,
Institut du Monde Arabe,Mo Saudi,2,,
Institut du Monde Arabe,Taysir Batniji,2,,
Institut du Monde Arabe,Rula Halawani,2,,
Institut du Monde Arabe,Ziad Dalloul,2,,
Institut du Monde Arabe,Georges Sabbagh,2,,
Institut du Monde Arabe,Faisal Samra,2,,
Institut du Monde Arabe,Jilali Gharbaoui,2,,
Institut du Monde Arabe (Paris),Youssef bil,2,,
Institut tiol des Beaux-Arts de Te╠ütouan,Mohamed El Mahdaoui,2,,
Institute of Art Education,Hamed Owais,2,,
Institute of Contemporary Art,Gilbert Hage,2,,
Institute of Contemporary Arts,Iman Issa,2,,
Institute of Fine Art,Atta Sabri,2,,
Institute of Fine Art,Mohammed Ghani Hikmat,2,,
Institute of Fine Art,Faiq Hassan,2,,
Institute of Fine Art,Khalid al-Jader,2,,
Institute of Fine Art,Ismail al-Shaikhly,2,,
Institute of Fine Arts,Salim al-Dabbagh,2,,
Institute of Fine Arts,Walid Siti,2,,
Institute of Fine Arts,Khalid al-Jader,2,,
Institute of Fine Arts,Dia Al-Azzawi ,2,,
Institute of Fine Arts,Firoz Mahmud,2,,
Institute of Modern Art,Robert MacPherson,2,,
Institute of Philosophy,Shahpour Pouyan,2,,
Inter-Society for the Electronic Arts,Wafaa Bilal,2,,
Intertiol Academy of Art,Khaled Hourani,2,,
Intertiol Academy of Art Palestine,Sliman Mansour,2,,
Intertiol Academy of Art Palestine,Yazan Khalili,2,,
Intertiol Academy of Art Palestine,Khaled Jarrar,2,,
Intertiol Center of Photography,Yto Barrada,2,,
Intertiol Center of Photography,Ghada Khunji,2,,
Intertiol Center of Photography,Maha Maamoun,2,,
Intertiol Center of Photography,Doa Aly,2,,
Intertiol Centre of Photography,Yto Barrada,2,,
Intertiol Moscow Bienle for Young Art,Meri├º Alg├╝n Ringborg ,2,,
Iraq Calligraphy Society,Wissam Shawkat,2,,
Iraq Memory Foundation,Walid Siti,2,,
Isabella Stewart Gardner Museum,Raqs Media Collective,2,,
ISEA,Wafaa Bilal,2,,
Isfahan University of Art,Shantia Zakerameli,2,,
Islamic Art Department,EFFAT ABDULLAH FADAG,2,,
Israel Museum,Sharif Waked,2,,
Ist School,Hamed da,2,,
Istanbul Biennial,Nevin Aladag,2,,
Istanbul Biennial,Mounira Al Solh,2,,
Istanbul Biennial,Hrair Sarkissian,2,,
Istanbul Biennial,Meri├º Alg├╝n Ringborg ,2,,
Istanbul Biennial,Hamra Abbas,2,,
Istanbul Biennial,I┼ƒ─▒l E─ƒrikavuk,2,,
Istanbul Biennial,Shahzia Sikander,2,,
Istanbul Biennial,Juma Emil Abboud,2,,
Istanbul Biennial,Nir Esber,2,,
Istanbul Biennial,Hala Elkoussy,2,,
Istanbul Biennial,Rabih Mrou├⌐,2,,
Istanbul Biennial,Halil Altindere,2,,
Istanbul Biennial,Cevdet Erek,2,,
Istanbul Biennial,Wael Shawky,2,,
Istanbul Biennial,Doa Aly,2,,
Istanbul Bilgi University,Burak Arikan,2,,
Istanbul Bilgi University,I┼ƒ─▒l E─ƒrikavuk,2,,
Istanbul Design,Burak Arikan,2,,
Istanbul Modern,Nil Yalter,2,,
Jabri Human Heritage Foundation,Ali Jabri,2,,
Jahad University,Ramtin Zad,2,,
Jalila Cultural Centre,Shaikha Al Mazrou,2,,
Jamm Art Foundation,Shahrzad Changalvaee,2,,
Jan├í─ìek Institute,Noma Omran,2,,
Jeddah College of Fine Arts,Noha Al-Sharif&apos;s,2,,
Jeddah Hilton Hotel,Abdulsser Al-Amri,2,,
Jeddah School of Fine Arts,Noha Al-Sharif,2,,
Joan Mitchell Foundation,Asad Faulwell,2,,
Johnson Museum of Art,Rachid Kora├»chi,2,,
Julia Stoschek Foundation (Germany),Jessica Mein,2,,
Kadist,Setareh Shahbazi,2,,
Kala Press,Rasheed Araeen,2,,
Kalfayan Galleries,Hrair Sarkissian,2,,
Karlsruher Kunstverein,Setareh Shahbazi,2,,
Katara Arts Center,Susan Hefu,2,,
Kebasi,Jamal Al Kebasi,2,,
Kennedy Centre (Washington),Youssef bil,2,,
Kent State University,Dia Al Hadid,2,,
Khalid Shoman Foundation (Amman),Rachid Kora├»chi,2,,
Khalid Shoman Foundation (Amman),Mo Saudi,2,,
Khalifa University,sir srallah,2,,
Khalil Sakakini Cultural Center,Adila Laidi-Hanieh,2,,
Khashoggi,Samiah Khashoggi,2,,
Khatt Foundation,Hani Alireza ,2,,
Khatt Foundation,Ahmad Kosh,2,,
Khatt Foundation,Maha Al-Khalawi,2,,
Khul Vision TV,Firoz Mahmud,2,,
Kim Eirsson & Stine Hebert,Meri├º Alg├╝n Ringborg ,2,,
King Abdul Aziz University,Saddek Wasil,2,,
King Fahad University,Eyad Maghazil,2,,
King Saud University,Lulwah Al-Homoud,2,,
Kings College London,Eva Meyer-Keller,2,,
Kingston University,Haris Epaminonda,2,,
Kish Documentary Film Festival,Kamran Shirdel,2,,
Konstakademien,Meri├º Alg├╝n Ringborg ,2,,
Kunst Museum,Ebtisam Abdulaziz,2,,
Kunsthal Charlottenborg,Meri├º Alg├╝n Ringborg ,2,,
Kunstmuseum Bonn,Shadia Alem,2,,
Kunstmuseum Bonn,Abdullah Al Saadi,2,,
Kunstraum Kreuzberg,Doa Aly,2,,
Kunstraum Kreuzberg,Iman Issa,2,,
Kunstverein,Setareh Shahbazi,2,,
Kurpf├ñlzisches Museum,Derek Ogbourne,2,,
KW Institute,Abbas Akhavan,2,,
KW Institute,Wael Shawky,2,,
Kyoto Seika University,Abdullah Al Saadi,2,,
La force de lΓÇÖArt,Fay├ºal Baghriche ,2,,
La Maison Rouge,Tarek Atoui,2,,
La Villa Arson,Fay├ºal Baghriche ,2,,
Lagu Beach Art Museum,Sherin Guirguis,2,,
Las Vegas Art Museum,Sherin Guirguis,2,,
Lawrie Shabibi,Adel Abidin,2,,
Lawrie Shabibi,Asad Faulwell,2,,
Lawrie Shabibi,Shahpour Pouyan,2,,
Lawrie Shabibi,Larissa Sansour,2,,
Lawrie Shabibi,dia Kaabi-Linke,2,,
Lawrie Shabibi,Adeel Uz Zafar,2,,
Le Fresnoy Studio tiol,Anri Sala,2,,
Le Printemps de Septembre (France),Fay├ºal Baghriche ,2,,
Le Printemps de Septembre (France),Abbas Akhavan,2,,
Lebanese University,Mounira Al Solh,2,,
Lebanese University,Ahmad Ghossein,2,,
Lebanese University,Shafic Abboud,2,,
Leiden Museum Amsterdam,Ahmed Mater,2,,
Leiden University,Sophie Ernst,2,,
Leighton House Museum,Monir Shahroudy Farmanfarmaian,2,,
Levantine Cultural Center,Wafaa Bilal,2,,
Library,Meri├º Alg├╝n Ringborg ,2,,
Life Magazine,Bob Landry,2,,
Linda Pace Foundation,Shahzia Sikander,2,,
Line,Susan Hefu,2,,
Link├╢ping University,Meri├º Alg├╝n Ringborg ,2,,
Liverpool Biennial,CAMP,2,,
Liverpool Biennial,Jawad Al Malhi,2,,
Liverpool Biennial,N.S. Harsha,2,,
London College of Communication,Sara im,2,,
Los Angeles County Museum,Wafaa Bilal,2,,
Los Angeles County Museum of Art,Ahmed Mater,2,,
Los Angeles Museum of Contemporary Art,Nil Yalter,2,,
Louis Comfort Tiffany Foundation,Matt Saunders,2,,
Louisia Museum of Modern Art,Adel Abidin,2,,
Louisia Museum of Modern Art,Sarah Abu Abdallah,2,,
Louisia State University,bil has,2,,
Lucie Foundation,Ghada Khunji,2,,
Lund University,Basma Al Sharif,2,,
Maakous Sculptors Group,staran Safaei,2,,
MAC-VAL Museum,Adel Abidin,2,,
MacArthur Foundation,Shahzia Sikander,2,,
Mahmoud Sa├»d Museum,Seif Wanly,2,,
Mahmoud Sa├»d Museum,Adham Wanly,2,,
Malm├╢ Art Museum,Meri├º Alg├╝n Ringborg ,2,,
Malm├╢ Fine Art Academy,Basma Al Sharif,2,,
Malm├╢ Konsthall,Haris Epaminonda,2,,
Malm├╢ Konsthall,Meri├º Alg├╝n Ringborg ,2,,
Mara & Kimo,Rania Stephan,2,,
Marat Al Saadiyat,Abdullah Al Saadi,2,,
Manifesta ,Cabinet,2,,
Manifesta ,Raed Yassin,2,,
Manifesta ,Mounira Al Solh,2,,
Manifesta ,Rosalind shashibi,2,,
Manifesta ,Raqs Media Collective,2,,
Mansoojat Foundation,Amh Alireza,2,,
Maraya Art Centre,Ala Ebtekar,2,,
Maraya Arts Centre,Adel Abidin,2,,
Mario Merz Foundation,Pascal Hachem,2,,
Maronite Church,Daoud Corm,2,,
Maronite College of Rome,Daoud Corm,2,,
Mart Museum,Nida Sinnokrot,2,,
Martin Luther University of Halle-Wittenberg,Atta Sabri,2,,
Maryland Institute College of Art,Amir H. Fallah,2,,
Massachusetts Institute of Technology,Burak Arikan,2,,
Mathaf Arab Museum of Arab Art,Adel Abidin,2,,
Mathaf Museum,Tarek Al-Ghoussein,2,,
Mathaf Museum,Abdelkader Benchamma,2,,
Media and New Media,Adel Abidin,2,,
Mediterranean Project,Rasheed Araeen,2,,
Meessen De Clerq,Meri├º Alg├╝n Ringborg ,2,,
Mercedes,Yto Barrada,2,,
Mercosur,Jothas de Andrade,2,,
Metropolitan Museum of Art,bil has,2,,
Metropolitan Museum of Art,Walid Siti,2,,
Metropolitan Museum of Art,Nicky Nodjoumi,2,,
Metropolitan Museum of Art,Monir Shahroudy Farmanfarmaian,2,,
Michaelis School of Fine Art,Hasan and Husain Essop,2,,
Michigan Museum of Art UMMA,bil has,2,,
Michigan State University,Basir Mahmood ,2,,
Middle East Technical University,Aras ├ûzg├╝n,2,,
Miftaha Arts Village,Ahmed Mater,2,,
Migros Museum,mounir fatmi,2,,
Milwaukee Art Museum Milwaukee,Wafaa Bilal,2,,
Ministry of Culture,Seif Wanly,2,,
Ministry of Culture,Abdullah wawi,2,,
Ministry of Culture,Adham Wanly,2,,
Ministry of Culture,Kamran Shirdel,2,,
Ministry of Culture,Mohammed Melehi,2,,
Ministry of Culture,Adam Henein,2,,
Ministry of Energy,Abdulaziz Ashour,2,,
Ministry of Foreign Affairs,Mohammed Melehi,2,,
Minneapolis College of Art and Design,Hend Al-Mansour,2,,
Minneapolis Institute of Art,Ahmed Alsoudani,2,,
MIT Press,Jayce Salloum,2,,
MIT Press,eem Mohaiemen,2,,
Mobile Cinema Department,Rashid Masharawi,2,,
Mobile-School,Djamel Kokene,2,,
MOCA,Larissa Sansour,2,,
Model Court,Lawrence Abu Hamdan ,2,,
Modern Art Museum,Sherif El Azma,2,,
Moder Museet,Meri├º Alg├╝n Ringborg ,2,,
Mohamed V University,Abdelfattah Kilito,2,,
Mohammed Mahmoud Khalil Museum,Georges Sabbagh,2,,
MoMA,Rashid Masharawi,2,,
MoMA,Susan Hefu,2,,
MoMA,Steve Reinke,2,,
MoMA,Matt Saunders,2,,
MoMA PS1,Fatima Al Qadiri,2,,
Moco Foundation,Sa├ódane Afif,2,,
Mosh University Museum of Art,Moataz sr,2,,
Mosh University Museum of Art,Raafat Ishak,2,,
MOP,Niyaz-Azadikhah,2,,
MOP,Hesam Rahmanian,2,,
Mori Art Museum,Adel Abidin,2,,
Mori Art Museum,Hrair Sarkissian,2,,
Mori Art Museum,mounir fatmi,2,,
Mori Art Museum,Lamia Joreige,2,,
Mori Art Museum,Janne Al-Ani,2,,
Mori Art Museum,Tarek Al-Ghoussein,2,,
Mori Museum of Art,Ahmed Mater,2,,
Moscow Intertiol,Basir Mahmood ,2,,
Movers & Shakers,Ala Ebtekar,2,,
Moving Museum,Larissa Sansour,2,,
MTV,Hani Alireza ,2,,
MUSAC,Mo Marzouk,2,,
Mus├⌐e de lΓÇÖHomme,Nil Yalter,2,,
Mus├⌐e tiol,Reem Al Ghaith,2,,
Mus├⌐e tiol,Zineb Sedira,2,,
Mus├⌐e tiol,Melik Ohanian,2,,
Mus├⌐e tiol dΓÇÖart moderne et contemporain,Ami Menia,2,,
Museo,Jessica Mein,2,,
Museo de Arte de Zapopan,Meri├º Alg├╝n Ringborg ,2,,
Museo del Palacio de Bellas Artes,Hrair Sarkissian,2,,
Museo Tamayo,Nevin Aladag,2,,
Museo Tamayo,Jessica Mein,2,,
Museo Tamayo,Hala Elkoussy,2,,
Museum Bank,Jilali Gharbaoui,2,,
Museum Kunst Palast,mounir fatmi,2,,
Museum of Anthropology,Adel Abidin,2,,
Museum of Antiquities,Georges Daoud Corm,2,,
Museum of Applied Arts,Elias Zayat,2,,
Museum of Applied Arts,:mentalKLINIK,2,,
Museum of Applied Arts,Rashid Masharawi,2,,
Museum of Contemporary Art,Monir Shahroudy Farmanfarmaian,2,,
Museum of Contemporary Art,Nevin Aladag,2,,
Museum of Contemporary Art,Ay┼ƒe Erkmen,2,,
Museum of Contemporary Art,Ala Ebtekar,2,,
Museum of Contemporary Art,Meri├º Alg├╝n Ringborg ,2,,
Museum of Contemporary Art,Gita Meh,2,,
Museum of Contemporary Art,Robert MacPherson,2,,
Museum of Contemporary Art,Ru Islam,2,,
Museum of Contemporary Art,Larissa Sansour,2,,
Museum of Contemporary Art,Sama Alshaibi,2,,
Museum of Contemporary Art,Shahzia Sikander,2,,
Museum of Contemporary Art,Mo Hatoum,2,,
Museum of Contemporary Art,Simryn Gill,2,,
Museum of Contemporary Art,Sherin Guirguis,2,,
Museum of Contemporary Art,Mohamed Ali Fadlabi,2,,
Museum of Contemporary Art Bordeaux,Fay├ºal Baghriche ,2,,
Museum of Contemporary Art Detroit,Anri Sala,2,,
Museum of Contemporary Photography Chicago,Wafaa Bilal,2,,
Museum of Fine Arts,Pouran-Jinchi,2,,
Museum of Fine Arts,Seif Wanly,2,,
Museum of Fine Arts,Jowhara Al-Saud ,2,,
Museum of Fine Arts,Adham Wanly,2,,
Museum of Fine Arts,Hamed Owais,2,,
Museum of Fine Arts,Tarek Al-Ghoussein,2,,
Museum of Fine Arts,Hamed da,2,,
Museum of Fine Arts,Ragheb Ayad,2,,
Museum of Fine Arts,Ahmad Osman,2,,
Museum of Fine Arts Houston,Pouran-Jinchi,2,,
Museum of Hittite Art,Fahrelnissa Zeid,2,,
Museum of Islamic Art,Golz Fathi,2,,
Museum of Islamic Art (Doha),Ahmed Mater,2,,
Museum of Modern Art,Monir Shahroudy Farmanfarmaian,2,,
Museum of Modern Art,Hafidh al-Droubi,2,,
Museum of Modern Art,Adel Abidin,2,,
Museum of Modern Art,Farid Belkahia,2,,
Museum of Modern Art,Shaikha Al Mazrou,2,,
Museum of Modern Art,Mohammed Melehi,2,,
Museum of Modern Art,Rashid Masharawi,2,,
Museum of Modern Art,Nil Yalter,2,,
Museum of Modern Art,Susan Hefu,2,,
Museum of Modern Art,Shahzia Sikander,2,,
Museum of Modern Art,Mohammed Ghani Hikmat,2,,
Museum of Modern Art,Fahrelnissa Zeid,2,,
Museum of Modern Art,Janne Al-Ani,2,,
Museum of Modern Art,Mo Saudi,2,,
Museum of Modern Art,Sharif Waked,2,,
Museum of Modern Art,Steve Reinke,2,,
Museum of Modern Art,Fay├ºal Baghriche ,2,,
Museum of Modern Art,Ru Islam,2,,
Museum of Modern Art,Maha Maamoun,2,,
Museum of Modern Art,Abdul Qadir al-Rassam,2,,
Museum of Modern Art (New York),Jessica Mein,2,,
Museum of Modern Art Oxford,Yto Barrada,2,,
Museum of Modern Art Paris,Fay├ºal Baghriche ,2,,
Museum of Optography,Derek Ogbourne,2,,
Museum School of Fine Arts,Darvish Fakhr,2,,
Music and Committee,Georges Daoud Corm,2,,
Muswell Press,Derek Ogbourne,2,,
ghshe Kowsar Art School,staran Safaei,2,,
ssau County Art Museum,Asad Faulwell,2,,
tion Estate,Larissa Sansour,2,,
tiol Academy,Anri Sala,2,,
tiol and Intertiol,Jayce Salloum,2,,
tiol Art Academy,Leila Pazooki,2,,
tiol Art Gallery,Sophie Ernst,2,,
tiol College of Arts,Aisha Khalid,2,,
tiol College of Arts,Shahzia Sikander,2,,
tiol College of Arts,Hamra Abbas,2,,
tiol College of Lahore,Imran Qureshi,2,,
tiol Committee,Khalid al-Jader,2,,
tiol Fine Arts Institute,Youn├¿s Rahmoun,2,,
tiol Gallery of Victoria,Adel Abidin,2,,
tiol Gallery of Victoria,Raafat Ishak,2,,
tiol Museum of Bahrain,Sharif Waked,2,,
tiol Museum of Carthage,Hala Elkoussy,2,,
tiol Museum of Carthage,Ami Menia,2,,
tiol Museum of Cuba,Nicky Nodjoumi,2,,
tiol Museum of Kuwait,Youssef Abdelk─ù,2,,
tiol Museum of Mali,Isma├»l Bahri,2,,
tiol Museum of Women,Nil Yalter,2,,
tiol Portrait Gallery,Athier,2,,
tiol School of Fine Arts,Yazid Oulab,2,,
tiol School of Fine Arts,Fay├ºal Baghriche ,2,,
yruz Holdings,Oraib Toukan,2,,
NCA,Adeel Uz Zafar,2,,
NED University,Rasheed Araeen,2,,
Nelson-Atkins Museum of Art,Ahmed Mater,2,,
Nerman Museum of Contemporary Art,Asad Faulwell,2,,
Neuberger Museum of Art,Burak Arikan,2,,
New Museum,Adel Abidin,2,,
New Museum,Haris Epaminonda,2,,
New Museum,Ziad Antar,2,,
New Museum,CAMP,2,,
New Museum,Haroon Mirza ,2,,
New Museum,Susan Hefu,2,,
New Museum,Sophia Al Maria,2,,
New Museum,Rayyane Tabet,2,,
New Museum,Eungie Joo,2,,
New Museum,Tarek Atoui,2,,
New Museum of Contemporary Art,Mo Hatoum,2,,
New School,Aras ├ûzg├╝n,2,,
New York Cooper Union,Walid Raad,2,,
New York Foundation,Dia Al Hadid,2,,
New York Intertiol,Fateh Moudarres,2,,
New York New Museum of Contemporary Art (United States),Mohamed Bourouissa,2,,
New York Times,Wafaa Bilal,2,,
New York University,Murtaza Vali,2,,
New York University,Wafaa Bilal,2,,
New York University,Tarek Al-Ghoussein,2,,
New York University,Karim A├»nouz,2,,
New York University,Trisha Donnelly,2,,
New York University Abu Dhabi,Abdullah Al Saadi,2,,
Newsweek,Ahmed El Attar,2,,
Neyshabour Institute,rgess Hashemi,2,,
Night School,Eungie Joo,2,,
Nomas Foundation,Meri├º Alg├╝n Ringborg ,2,,
Non,Meri├º Alg├╝n Ringborg ,2,,
Northern Media School,Farhad Ahrarnia,2,,
Northwestern University,Jalal Toufic,2,,
Northwestern University,Steve Reinke,2,,
Northwestern University,Haig Aivazian,2,,
Oasis Magazine,Talal Al-Zeid,2,,
Oasis Magazine,Noura Bouzo,2,,
Oasis Magazine,Maha Al-Khalawi,2,,
Oberhausen Short Film Festival,Akram Zaatari,2,,
Officers Club,Ahmad Osman,2,,
Onestar Press,Slavs and Tatars,2,,
Open Society Institute Budapest,Almagul Menlibayeva,2,,
Opera,Sherif El Azma,2,,
Opera,Ahmad Osman,2,,
Opera,Han Abdullah Bahamdan,2,,
Opera,Gamal el-Sigini,2,,
Optography,Derek Ogbourne,2,,
Orange County Museum of Art,Sherin Guirguis,2,,
Orange County Museum of Art,Asad Faulwell,2,,
Orl├⌐ans Institute of Music,Noma Omran,2,,
Osaka Museum of History,Isma├»l Bahri,2,,
Oslo tiol Academy of the Arts,Juma Man ,2,,
Oslo tiol Academy of the Arts,Mohamed Ali Fadlabi,2,,
Osthaus Museum,Susan Hefu,2,,
Outpost for Contemporary Art,Fay├ºal Baghriche ,2,,
Pacha,Seif Wanly,2,,
Pacha,Adham Wanly,2,,
Pacific Asia Museum,Hamra Abbas,2,,
Palais de Tokyo,Susan Hefu,2,,
Palais de Tokyo,Niyaz-Azadikhah,2,,
Palais de Tokyo,Laurent Grasso,2,,
Palais de Tokyo,Basim Magdy ,2,,
Palais de Tokyo,Sa├ódane Afif,2,,
Palais de Tokyo,Shohreh Mehran,2,,
Palais de Tokyo,Ziad Antar,2,,
Palais de Tokyo,Zineb Sedira,2,,
Palais de Tokyo,Basir Mahmood ,2,,
Palais de Tokyo,Mohamed Bourouissa,2,,
Palazzo Grassi,Ahmed Alsoudani,2,,
Palazzo Grassi,Sarah Abu Abdallah,2,,
Palestine Airlines,Khalil Rabah,2,,
Palestine Polytechnic University,Khaled Jarrar,2,,
Palestinian Ministry of Culture,Khaled Hourani,2,,
Palestinian Museum of tural History,Khalil Rabah,2,,
Pan-African Culture Festival,dia Kaabi-Linke,2,,
Paradise Row,Hesam Rahmanian,2,,
Paraguay Press,Ren├⌐ Gabri,2,,
Paraguay Press,Ayreen Astas,2,,
Parasol Unit Foundation,Adel Abdessemed,2,,
Paris ,Rania Moudaress,2,,
Paris Photo,Ramin Haerizadeh,2,,
Paris Photo,Jowhara AlSaud,2,,
Parliament,C├⌐sar Gemayel,2,,
Parsons School of Design,Monir Shahroudy Farmanfarmaian,2,,
Parsons School of Design,Ghada Khunji,2,,
Paul Robeson Fund,Nida Sinnokrot,2,,
Payam Moasser Tehran School,Ramtin Zad,2,,
Pegasus Art Foundation,Shahpour Pouyan,2,,
Pennsylvania Academy of Fine Arts,bil has,2,,
Performance & Film Programme,Mounira Al Solh,2,,
Petach-Tikva Museum,Halil Altindere,2,,
Petersburg Project,Samah Hijawi,2,,
Petros,Simryn Gill,2,,
Phaidon Press,Mo Hatoum,2,,
Phaidon Press,Rayyane Tabet,2,,
Philadelphia Museum of Art,Maha Maamoun,2,,
Piult Foundation,Ahmed Alsoudani,2,,
Pioneers Group,Ismail al-Shaikhly,2,,
Pioneers Museum,Abdul Qadir al-Rassam,2,,
Plastic Art Committee,Abdullah wawi,2,,
Plastic Art School,Mostafa Darehbaghi,2,,
PLO,Mohammed Melehi,2,,
Point Centre,Meri├º Alg├╝n Ringborg ,2,,
Polaroid,Noha Faoud Al-Ghalib ,2,,
Pontevedra Art Biennial,dia Kaabi-Linke,2,,
Pontevedra Biel,Ami Menia,2,,
Post-Apollo Press,Simone Fattal,2,,
Pratt Institute,Pouran-Jinchi,2,,
Pratt Institute,Shahpour Pouyan,2,,
Pratt Institute,Ayreen Astas,2,,
Prefix Institute of Contemporary Art,Laurent Grasso,2,,
Prince Bernhard Cultural Foundation,Sophie Ernst,2,,
Project Art Center,Iman Issa,2,,
Propaganda Production,N├⌐jib Belkadhi,2,,
Qalandiya,Khaled Jarrar,2,,
Qalandiya Intertiol,Khaled Jarrar,2,,
Qatar Museum,Ahmed Alsoudani,2,,
Qatif Arts Group,Zaman M Jassim,2,,
Quai Branly Museum,Mou Karray,2,,
Queens Museum of Art,Rachid Kora├»chi,2,,
Queens Museum of Art,Rabih Mrou├⌐,2,,
Queens Museum of Art,Sohrab Mohebbi,2,,
Recontres Intertioles de la Photographie dΓÇÖArles,Hrair Sarkissian,2,,
REDCAT,Hamra Abbas,2,,
Redux Art Center,Amir H. Fallah,2,,
Reflection & Imagition,Meri├º Alg├╝n Ringborg ,2,,
Regiol Institute,Waheeda Malullah,2,,
Reissance Society,Matt Saunders,2,,
Rencontre Intertiol,Farid Belkahia,2,,
Research & Publishing Company,Waleed Alzuhair,2,,
Research Centre,Wafa Karsha,2,,
Rhode Island School of Design,dia Ayari,2,,
Rhode Island School of Design,Shahzia Sikander,2,,
Rhode Island School of Design,Lamia Joreige,2,,
Rhode Island School of Design,Ziad Abillama,2,,
Rhode Island School of Design,Sarah Abu Abdallah,2,,
Rho Hoffman Gallery,Susan Hefu,2,,
Richmond Art Center,Ala Ebtekar,2,,
Rietberq Museum,Mounir Al-Shaarani,2,,
Riyadh Institute of Arts,Abdullah Hammas,2,,
Robert College,Nil Yalter,2,,
Robert Rauschenberg Foundation,Hesam Rahmanian,2,,
Rochester Contemporary Art Center,Firoz Mahmud,2,,
Rockefeller Foundation,Mohammed Melehi,2,,
Rockefeller Foundation,Nida Sinnokrot,2,,
Rome Academy,Ahmed Felemban ,2,,
Rooseum,Setareh Shahbazi,2,,
Roy Sfeir Gallery,Sirine Fattouh,2,,
Royal Academy,Reza Aramesh,2,,
Royal Academy,Sharif Waked,2,,
Royal Academy,Ahmad Osman,2,,
Royal Academy,Hamed Owais,2,,
Royal Academy,Hamed da,2,,
Royal Academy,Athier,2,,
Royal Academy,Ragheb Ayad,2,,
Royal Academy,Youssef Kamel,2,,
Royal College of Art,Janne Al-Ani,2,,
Royal College of Art,Idris Khan,2,,
Royal College of Art,Haris Epaminonda,2,,
Royal College of Art,Ru Islam,2,,
Royal College of Art,Hesam Rahmanian,2,,
Royal Geographic Society,Safeya Binzagr,2,,
Royal Geographical Society,Sophie Ernst,2,,
Royal Hibernian Academy,Ami Menia,2,,
Royal Institute of Art,Meri├º Alg├╝n Ringborg ,2,,
Royal Ontario Museum,Jayce Salloum,2,,
Royal Photography Museum,Tarek Al-Ghoussein,2,,
Royal Shakespeare Company,Sulayman Al Bassam,2,,
Royal Society of Arts,Georges Daoud Corm,2,,
Royal Turismo,Yto Barrada,2,,
RSC,Sulayman Al Bassam,2,,
Rugby School,Ali Jabri,2,,
Running Horse Contemporary Art Space,Sirine Fattouh,2,,
Rushmore University,Raeda Ashour,2,,
Rutgers University,bil has,2,,
Ryerson University,Leila Fatemi,2,,
Sabanci University,Meri├º Alg├╝n Ringborg ,2,,
Saloua Raouda Choucair Foundation,Saloua Raouda Choucair,2,,
Salsali Private Museum,Larissa Sansour,2,,
SALT Beyoglu,Hrair Sarkissian,2,,
San Francisco Art Institute,Ala Ebtekar,2,,
San Francisco Art Institute,Hamra Abbas,2,,
San Francisco Art Institute,Jayce Salloum,2,,
San Francisco Art Institute,Shahzia Sikander,2,,
San Francisco Museum of Modern Art,Yto Barrada,2,,
San Francisco Museum of Modern Art,Graziella Rizkallah Toufic,2,,
San Francisco Museum of Modern Art,David Claerbout,2,,
San Francisco Museum of Modern Art,Idris Khan,2,,
Santiago Intertiol,Almagul Menlibayeva,2,,
S├úo Paulo Biennial,Abdullah Al Saadi,2,,
S├úo Paulo Biennial,Karim A├»nouz,2,,
S├úo Paulo Biennial,Moataz sr,2,,
S├úo Paulo Biennial,Jothas de Andrade,2,,
Saudiaat Art Association,Ayman Mahawi,2,,
Saudiaat Art Group,Samiah Khashoggi,2,,
Saudiaat Art Group,Raeda Ashour,2,,
Saudiaat Art Group,Wafa Karsha,2,,
Savanh College of Art and Design,Salwa Aleryani,2,,
Savanh College of Art and Design,Youssef bil,2,,
Savoy Records,Yusef A. Lateef,2,,
Schering Foundation,Wael Shawky,2,,
School of Oriental and African Studies,Abdulsser Gharem&apos;s,2,,
School of the Art Institute of Chicago,Lantian Xie,2,,
School of the Art Institute of Chicago,Haroon Mirza ,2,,
School of the Art Institute of Chicago,Wafaa Bilal,2,,
School of the Art Institute of Chicago,Basma Al Sharif,2,,
School of The Museum,Jowhara AlSaud,2,,
School of Traditiol Arts,Raeda Ashour,2,,
School of Visual Arts,Gita Meh,2,,
School of Visual Arts,Ze el Khalil,2,,
School of Visual Arts,Mariam Ghani,2,,
School of Visual Arts,Sophie Ernst,2,,
Scottsdale Museum of Contemporary Art,Sherin Guirguis,2,,
Secondary School of Hilmiyya,Hamed da,2,,
Selma Feriani Gallery,Moataz sr,2,,
Serpentine Gallery,Sarah Abu Abdallah,2,,
Serpentine Gallery,CAMP,2,,
Serpentine Gallery,Ru Islam,2,,
Serpentine Gallery,Rasheed Araeen,2,,
Serpentine Gallery,Wael Shawky,2,,
Serpentine Gallery,Amar Kanwar,2,,
Serpentine Gallery,Susan Hefu,2,,
